stock_no,product_size,profit,product_type,weight,product_name
9946,8.93,706.62,food,5.3,yoghurt
2201,8.94,504.11,clothing,8.75,skirt
2257,8.94,864.77,food,17.39,ice cream
3059,8.94,45.56,furniture,3.33,chair
3160,8.94,183.2,clothing,12.06,t-shirt
3299,8.94,157.21,food,9.1,noodles
6889,8.94,382.43,food,13.32,wrap
9319,8.94,441.32,food,12.98,sauce
9467,8.94,673.5,food,8.3,yoghurt
9750,8.94,919.46,food,17.84,rice
177,8.95,455.39,food,2.11,ice cream
2103,8.95,254.36,food,6.57,quinoa
2197,8.95,501.53,food,0.48,roll
2456,8.95,781.96,clothing,6.39,tie
4847,8.95,732.37,clothing,7.2,t-shirt
6013,8.95,27.46,food,6.79,quinoa
6846,8.95,212.09,furniture,11.52,chair
8890,8.95,116.18,clothing,17.37,tie
59,8.96,155.01,clothing,9.0,underwear
145,8.96,644.46,furniture,0.32,dining table
1215,8.96,614.76,food,3.32,quinoa
2054,8.96,594.04,clothing,1.33,jeans
2178,8.96,79.31,furniture,3.04,press
4880,8.96,117.73,food,12.88,chicken
4916,8.96,142.5,clothing,11.59,polo
5034,8.96,857.45,clothing,9.59,skirt
5651,8.96,729.85,food,9.87,beef
5997,8.96,672.65,food,1.71,sauce
6222,8.96,155.56,food,2.64,bread
6262,8.96,625.47,clothing,3.61,trousers
6426,8.96,131.6,food,5.87,roll
7875,8.96,844.8,furniture,8.65,bed
9304,8.96,558.53,clothing,10.63,t-shirt
9592,8.96,153.65,food,6.88,quinoa
9662,8.96,331.27,food,17.2,quinoa
53,8.97,628.05,clothing,3.97,jeans
363,8.97,617.87,food,13.04,yoghurt
411,8.97,937.63,food,2.11,quinoa
1634,8.97,905.74,food,6.03,rice
2894,8.97,373.05,clothing,15.27,socks
3290,8.97,841.27,clothing,16.3,polo
4249,8.97,57.88,furniture,11.02,cot
5111,8.97,573.36,clothing,18.0,shirt
7804,8.97,473.64,food,9.97,ice cream
7857,8.97,343.66,clothing,1.39,underwear
9500,8.97,399.76,food,1.02,quinoa
191,8.98,440.55,clothing,4.92,socks
2389,8.98,27.85,food,17.4,bread
2792,8.98,630.34,food,13.41,whey
2819,8.98,895.08,clothing,16.31,shirt
3212,8.98,190.02,furniture,15.44,press
3541,8.98,492.53,food,0.69,noodles
4278,8.98,90.17,furniture,19.74,bed
5400,8.98,540.18,clothing,17.55,shirt
6511,8.98,98.65,furniture,18.69,chair
9127,8.98,516.78,clothing,11.66,underwear
9302,8.98,272.49,food,5.35,ice cream
8,8.99,602.94,food,2.49,noodles
922,8.99,842.81,food,4.15,chicken
2692,8.99,523.13,clothing,12.95,jeans
4368,8.99,390.24,food,1.92,sauce
5431,8.99,886.75,food,10.44,wrap
6487,8.99,369.62,food,2.11,roll
6527,8.99,347.19,furniture,15.28,shelves
6609,8.99,823.37,furniture,4.47,bed
6897,8.99,522.91,clothing,6.34,underwear
8305,8.99,650.16,food,17.66,whey
9853,8.99,808.26,furniture,15.33,chair
3049,9.0,680.9,furniture,16.07,dining table
4338,9.0,76.36,clothing,13.11,t-shirt
4421,9.0,768.16,food,0.79,noodles
4599,9.0,904.23,food,15.51,sauce
5471,9.0,451.99,furniture,18.43,sofa
5917,9.0,432.89,clothing,4.04,shirt
6309,9.0,557.22,furniture,10.9,cot
7726,9.0,948.28,clothing,6.09,shirt
8592,9.0,65.74,food,10.12,yoghurt
9712,9.0,635.82,food,17.67,roll
1146,9.01,694.56,food,14.43,yoghurt
1160,9.01,671.64,clothing,2.18,shirt
2180,9.01,190.06,furniture,8.79,sofa
2200,9.01,125.8,clothing,11.06,polo
2574,9.01,766.08,food,18.39,ice cream
2791,9.01,197.51,furniture,15.4,sofa
4160,9.01,163.83,furniture,16.93,shelves
4713,9.01,580.71,food,9.71,wrap
5622,9.01,607.73,clothing,11.24,skirt
5747,9.01,775.47,furniture,0.06,press
7446,9.01,518.56,furniture,19.16,chair
7812,9.01,929.29,clothing,0.53,skirt
8013,9.01,337.2,food,12.09,sauce
8068,9.01,877.33,clothing,18.88,polo
8127,9.01,546.34,clothing,17.55,t-shirt
8168,9.01,465.48,furniture,7.54,bed
9282,9.01,599.0,clothing,16.65,underwear
1941,9.02,907.65,food,10.18,ice cream
4642,9.02,863.47,food,15.53,bread
4805,9.02,707.77,furniture,6.77,desk
5613,9.02,285.67,clothing,3.94,underwear
6592,9.02,899.68,clothing,15.72,tie
6848,9.02,480.49,clothing,1.4,trousers
7469,9.02,572.38,clothing,11.7,trousers
9113,9.02,921.13,food,19.67,ice cream
9608,9.02,430.06,clothing,1.36,shirt
2109,9.03,246.43,furniture,4.78,sofa
2218,9.03,793.32,food,9.72,rice
3844,9.03,8.34,furniture,3.95,dining table
3922,9.03,24.96,furniture,15.68,sofa
4039,9.03,390.92,clothing,17.57,underwear
7970,9.03,386.37,food,5.85,rice
8189,9.03,89.03,clothing,11.66,polo
8705,9.03,853.78,furniture,0.53,press
1747,9.04,12.69,furniture,18.78,bed
3163,9.04,494.04,food,7.27,yoghurt
4475,9.04,667.55,clothing,16.8,t-shirt
6044,9.04,519.51,furniture,16.37,dining table
6988,9.04,204.12,clothing,7.49,socks
8310,9.04,506.66,clothing,12.72,skirt
9427,9.04,535.39,furniture,5.6,shelves
4168,9.05,248.19,furniture,16.74,sofa
4501,9.05,395.98,clothing,10.48,skirt
6340,9.05,950.75,furniture,15.34,desk
6512,9.05,635.37,furniture,19.48,shelves
6775,9.05,391.34,clothing,12.25,trousers
6827,9.05,70.93,furniture,15.87,press
7787,9.05,974.52,clothing,7.24,trousers
7841,9.05,276.74,clothing,6.05,tie
7878,9.05,412.6,furniture,8.51,sofa
8307,9.05,834.73,furniture,16.81,cot
1128,9.06,962.77,clothing,18.22,polo
1556,9.06,975.65,furniture,6.77,chair
2039,9.06,193.43,food,11.82,chicken
2057,9.06,294.34,food,13.63,quinoa
2669,9.06,304.7,clothing,9.68,tie
5157,9.06,384.7,food,10.08,ice cream
6133,9.06,966.27,clothing,12.02,trousers
8318,9.06,609.19,clothing,18.79,tie
9028,9.06,333.72,clothing,19.11,shirt
9143,9.06,952.39,food,13.62,wrap
9545,9.06,335.33,food,3.65,whey
9691,9.06,878.07,food,12.63,ice cream
190,9.07,617.12,food,4.34,sauce
534,9.07,669.48,furniture,3.99,cot
2183,9.07,752.26,food,0.59,sauce
2380,9.07,144.58,furniture,12.99,chair
4078,9.07,945.03,clothing,10.65,underwear
4345,9.07,386.15,food,11.57,noodles
4353,9.07,974.07,clothing,2.47,polo
9059,9.07,339.93,food,18.83,roll
9150,9.07,311.21,food,9.22,beef
1362,9.08,452.14,clothing,8.19,shirt
1635,9.08,801.76,clothing,3.32,skirt
1829,9.08,860.88,clothing,5.59,dress
2703,9.08,867.79,furniture,17.59,sofa
6978,9.08,365.55,food,17.71,whey
7498,9.08,567.22,furniture,1.13,chair
7870,9.08,145.3,food,5.15,rice
8460,9.08,640.12,furniture,0.54,dining table
268,9.09,599.11,food,1.87,wrap
2381,9.09,910.43,furniture,3.36,bed
5129,9.09,268.04,food,0.03,beef
5390,9.09,56.36,furniture,4.16,shelves
9334,9.09,645.07,clothing,4.84,jeans
9919,9.09,646.71,furniture,3.59,desk
5840,9.1,110.7,furniture,1.62,bed
6625,9.1,431.34,clothing,5.67,t-shirt
44,9.11,18.84,clothing,19.6,jeans
524,9.11,342.72,furniture,12.19,chair
1107,9.11,616.7,furniture,0.22,press
1111,9.11,440.57,clothing,13.93,dress
1198,9.11,884.03,clothing,11.45,dress
2139,9.11,73.75,furniture,16.03,bed
3628,9.11,409.53,food,4.37,sauce
8331,9.11,61.68,clothing,0.84,polo
8425,9.11,507.26,food,4.01,bread
197,9.12,177.84,furniture,18.14,bed
3017,9.12,104.24,furniture,11.78,sofa
4204,9.12,651.77,clothing,5.48,trousers
4537,9.12,223.75,food,10.04,noodles
5562,9.12,347.98,food,15.89,chicken
5744,9.12,867.56,clothing,4.91,dress
6585,9.12,182.03,food,1.71,yoghurt
8365,9.12,675.26,food,11.44,ice cream
8490,9.12,276.05,clothing,16.35,socks
8766,9.12,658.83,furniture,5.11,cot
843,9.13,229.08,clothing,16.06,tie
2202,9.13,266.47,food,19.2,roll
3758,9.13,352.56,clothing,16.95,socks
7971,9.13,658.84,furniture,2.34,sofa
9207,9.13,266.57,food,9.69,quinoa
9461,9.13,13.94,furniture,17.89,press
9616,9.13,598.4,food,17.29,rice
102,9.14,416.43,food,2.21,rice
1861,9.14,598.47,clothing,3.53,polo
2989,9.14,399.46,furniture,11.14,shelves
4289,9.14,124.61,furniture,0.23,desk
4932,9.14,443.41,furniture,7.94,dining table
6798,9.14,418.48,clothing,15.32,socks
6860,9.14,760.09,furniture,19.41,shelves
7354,9.14,652.59,food,6.96,beef
7434,9.14,986.89,clothing,3.74,jeans
7646,9.14,475.19,food,7.83,bread
9547,9.14,742.92,food,8.0,beef
95,9.15,473.03,food,2.36,yoghurt
787,9.15,755.76,furniture,15.18,desk
1118,9.15,44.19,furniture,1.34,desk
2407,9.15,799.78,clothing,6.84,underwear
2896,9.15,459.3,food,9.4,noodles
3491,9.15,829.0,food,14.26,rice
4419,9.15,139.65,furniture,6.63,bed
5936,9.15,147.05,food,13.13,wrap
8208,9.15,482.45,furniture,3.89,bed
8571,9.15,693.34,clothing,0.86,socks
9388,9.15,404.53,food,3.39,quinoa
1356,9.16,446.49,food,4.49,chicken
1867,9.16,45.65,food,7.0,ice cream
4181,9.16,786.32,food,14.98,chicken
4494,9.16,238.57,furniture,17.48,bed
6769,9.16,628.58,furniture,19.95,shelves
7153,9.16,935.55,clothing,2.14,socks
8395,9.16,584.42,clothing,2.35,polo
8685,9.16,230.74,clothing,11.27,trousers
9684,9.16,352.68,furniture,2.2,dining table
9819,9.16,89.16,clothing,5.37,underwear
562,9.17,977.34,clothing,17.46,polo
754,9.17,252.32,furniture,13.78,press
1817,9.17,910.37,clothing,0.93,shirt
2112,9.17,821.79,food,12.67,yoghurt
2383,9.17,472.86,clothing,3.14,tie
4040,9.17,520.91,furniture,12.95,shelves
4816,9.17,606.85,food,6.73,rice
5526,9.17,207.48,furniture,6.14,desk
5571,9.17,820.66,food,8.69,rice
6482,9.17,609.06,clothing,13.14,socks
7210,9.17,695.11,furniture,1.06,press
9709,9.17,899.67,clothing,13.85,jeans
9885,9.17,744.78,furniture,19.71,sofa
1022,9.18,118.85,clothing,14.02,jeans
1753,9.18,577.7,clothing,5.92,skirt
2743,9.18,801.35,furniture,16.43,sofa
3419,9.18,953.95,clothing,16.78,shirt
6132,9.18,709.83,furniture,19.62,press
6184,9.18,966.11,clothing,6.55,tie
8036,9.18,385.67,food,0.26,whey
8801,9.18,776.88,clothing,0.11,trousers
1012,9.19,327.0,clothing,3.07,skirt
1108,9.19,978.97,food,8.14,noodles
1680,9.19,845.06,furniture,1.81,dining table
2971,9.19,693.69,furniture,1.27,shelves
4261,9.19,52.65,clothing,4.77,t-shirt
4416,9.19,781.52,furniture,18.83,press
6599,9.19,167.41,clothing,1.14,underwear
6735,9.19,160.71,clothing,2.98,shirt
7212,9.19,343.23,clothing,11.55,dress
7946,9.19,664.65,furniture,19.62,sofa
8598,9.19,558.84,clothing,4.75,t-shirt
9191,9.19,795.7,clothing,5.48,socks
9598,9.19,29.84,furniture,9.88,bed
2285,9.2,696.18,furniture,11.7,press
3508,9.2,895.61,clothing,10.14,underwear
4400,9.2,952.58,clothing,12.55,shirt
4652,9.2,550.0,food,15.03,noodles
5717,9.2,593.23,furniture,1.91,desk
6628,9.2,750.74,furniture,1.16,dining table
6878,9.2,111.48,clothing,1.68,t-shirt
7486,9.2,487.43,furniture,4.99,cot
9681,9.2,372.04,furniture,18.55,bed
2416,9.21,199.74,furniture,6.99,cot
2548,9.21,827.18,food,18.14,noodles
2952,9.21,860.07,clothing,12.02,t-shirt
3701,9.21,67.87,furniture,14.42,sofa
5734,9.21,819.79,clothing,11.93,dress
5883,9.21,14.76,furniture,3.83,sofa
8109,9.21,611.62,food,7.87,sauce
8285,9.21,223.93,clothing,18.11,socks
9987,9.21,428.57,furniture,2.16,bed
151,9.22,521.72,clothing,12.7,trousers
477,9.22,634.11,food,10.05,noodles
1545,9.22,620.67,clothing,14.18,shirt
1978,9.22,269.73,food,5.73,ice cream
2600,9.22,952.66,furniture,4.19,desk
2853,9.22,130.67,food,11.81,beef
3772,9.22,134.68,clothing,1.2,jeans
4307,9.22,389.53,clothing,13.03,socks
4446,9.22,99.06,furniture,11.3,sofa
7517,9.22,849.95,clothing,16.97,shirt
7837,9.22,661.47,furniture,15.42,shelves
8553,9.22,908.79,furniture,18.99,bed
760,9.23,732.38,clothing,0.31,jeans
1474,9.23,118.75,furniture,1.45,press
2350,9.23,223.25,furniture,8.57,shelves
2660,9.23,337.79,food,17.41,sauce
3534,9.23,911.96,clothing,1.24,underwear
5394,9.23,59.14,furniture,2.73,dining table
5485,9.23,791.46,furniture,16.55,chair
6246,9.23,456.2,food,13.17,wrap
6517,9.23,78.65,clothing,0.06,t-shirt
9828,9.23,917.55,clothing,18.02,underwear
414,9.24,433.12,furniture,11.74,cot
2161,9.24,502.63,clothing,10.76,jeans
2700,9.24,321.85,clothing,18.43,shirt
3735,9.24,787.39,furniture,2.41,dining table
3752,9.24,176.35,food,10.09,noodles
4392,9.24,63.15,furniture,10.4,shelves
6364,9.24,338.79,food,6.73,chicken
6745,9.24,646.74,furniture,15.12,cot
6773,9.24,897.0,furniture,12.92,shelves
7078,9.24,986.87,clothing,15.35,t-shirt
7618,9.24,206.34,furniture,12.53,press
7747,9.24,211.19,food,15.26,sauce
8503,9.24,869.22,clothing,3.71,skirt
9173,9.24,119.69,clothing,2.63,polo
721,9.25,445.2,furniture,12.44,press
2492,9.25,169.58,food,3.15,beef
2873,9.25,589.45,clothing,5.27,dress
3143,9.25,716.66,furniture,9.82,chair
3978,9.25,242.75,furniture,14.25,dining table
4954,9.25,741.58,clothing,19.15,trousers
5711,9.25,434.15,furniture,15.05,cot
6467,9.25,759.79,furniture,0.99,dining table
1200,9.26,737.37,food,1.91,bread
2856,9.26,13.09,food,5.41,bread
3728,9.26,606.31,food,9.87,chicken
4126,9.26,560.1,furniture,4.08,sofa
5721,9.26,320.88,furniture,13.49,cot
6151,9.26,503.19,furniture,0.11,shelves
6472,9.26,995.0,food,5.79,sauce
6931,9.26,31.23,furniture,17.63,cot
7185,9.26,490.65,food,13.48,bread
172,9.27,442.98,furniture,9.9,desk
1693,9.27,463.0,clothing,11.84,socks
4464,9.27,426.62,clothing,17.57,socks
6465,9.27,282.68,food,6.56,bread
7187,9.27,245.73,furniture,5.13,shelves
7333,9.27,572.16,food,6.88,wrap
7631,9.27,122.56,food,19.31,wrap
8485,9.27,844.9,food,4.35,bread
8530,9.27,617.67,food,11.15,sauce
8894,9.27,948.11,furniture,18.44,cot
9049,9.27,719.1,clothing,17.97,shirt
9172,9.27,689.34,clothing,6.14,shirt
946,9.28,654.02,clothing,1.22,polo
1316,9.28,459.55,clothing,14.9,trousers
4167,9.28,243.21,clothing,14.22,jeans
4381,9.28,344.81,furniture,9.13,cot
5822,9.28,236.11,clothing,8.25,t-shirt
7962,9.28,899.83,furniture,16.41,bed
8984,9.28,828.77,clothing,18.37,socks
9018,9.28,938.59,food,4.03,sauce
5026,9.29,181.53,food,19.22,roll
6696,9.29,48.45,food,4.3,yoghurt
8561,9.29,596.11,food,2.12,yoghurt
2932,9.3,23.71,food,9.24,ice cream
4819,9.3,748.74,furniture,6.8,chair
6471,9.3,50.37,clothing,0.48,shirt
7119,9.3,726.73,furniture,1.74,chair
7195,9.3,781.29,clothing,18.72,jeans
7830,9.3,698.1,furniture,19.29,bed
8643,9.3,656.09,furniture,5.4,cot
8762,9.3,182.38,furniture,17.27,bed
9305,9.3,574.18,furniture,13.91,chair
263,9.31,354.98,food,9.06,rice
998,9.31,177.56,food,14.26,sauce
1262,9.31,356.03,clothing,17.16,tie
1476,9.31,865.48,food,15.49,quinoa
2614,9.31,389.51,clothing,8.68,trousers
3736,9.31,773.84,food,6.47,sauce
3891,9.31,64.49,clothing,3.6,tie
4151,9.31,416.5,furniture,9.74,bed
6090,9.31,682.77,food,16.06,ice cream
9562,9.31,764.94,food,4.62,wrap
724,9.32,9.64,food,17.98,bread
940,9.32,818.15,food,8.64,yoghurt
1171,9.32,203.79,clothing,0.36,polo
1967,9.32,969.0,clothing,7.58,jeans
3006,9.32,306.18,furniture,0.42,desk
3730,9.32,628.22,furniture,0.83,press
4027,9.32,892.54,furniture,1.47,cot
4644,9.32,10.65,food,17.56,chicken
5164,9.32,467.23,furniture,4.04,bed
7798,9.32,491.62,clothing,4.78,dress
8624,9.32,397.58,furniture,14.03,bed
9196,9.32,292.38,clothing,0.14,polo
671,9.33,126.49,food,2.7,bread
711,9.33,272.7,food,8.3,ice cream
1261,9.33,424.41,food,4.27,whey
1876,9.33,865.89,clothing,17.31,trousers
3455,9.33,716.45,clothing,18.95,jeans
4502,9.33,890.92,food,3.22,quinoa
5043,9.33,185.13,food,11.59,quinoa
6930,9.33,452.01,furniture,13.74,desk
7617,9.33,807.45,furniture,5.04,desk
9183,9.33,825.05,food,1.32,noodles
496,9.34,349.2,furniture,11.97,chair
1873,9.34,94.56,clothing,8.91,underwear
2951,9.34,80.49,clothing,3.36,socks
4627,9.34,158.87,food,6.24,ice cream
5980,9.34,703.43,food,19.34,bread
6570,9.34,862.64,food,16.4,ice cream
7867,9.34,566.24,furniture,6.28,chair
9116,9.34,177.23,clothing,1.15,shirt
1721,9.35,369.9,furniture,10.47,chair
2303,9.35,326.49,furniture,15.32,shelves
2749,9.35,100.23,food,11.56,bread
2765,9.35,25.49,clothing,8.13,socks
7154,9.35,87.35,clothing,9.24,trousers
7227,9.35,831.46,food,15.13,wrap
7388,9.35,288.75,food,10.52,noodles
7473,9.35,340.5,clothing,15.29,trousers
8221,9.35,230.93,food,14.89,yoghurt
8270,9.35,507.55,furniture,7.51,cot
8295,9.35,510.44,furniture,6.7,dining table
8536,9.35,457.26,food,0.53,yoghurt
8574,9.35,68.17,clothing,14.64,t-shirt
561,9.36,983.81,furniture,10.68,bed
842,9.36,607.85,furniture,14.94,sofa
1836,9.36,875.17,furniture,9.1,bed
2839,9.36,298.22,furniture,12.34,desk
2901,9.36,815.42,food,0.6,whey
5382,9.36,71.28,food,10.08,roll
5528,9.36,404.83,furniture,12.54,press
6593,9.36,319.54,clothing,6.8,tie
7713,9.36,744.66,food,9.35,bread
9719,9.36,876.77,furniture,5.9,shelves
1679,9.37,558.24,food,5.51,rice
2249,9.37,517.65,furniture,13.04,sofa
4555,9.37,453.36,furniture,7.72,cot
4593,9.37,625.14,clothing,4.37,underwear
5059,9.37,395.22,food,18.31,bread
5283,9.37,917.24,food,4.36,whey
6238,9.37,223.29,clothing,3.72,t-shirt
6282,9.37,268.24,food,6.03,ice cream
6382,9.37,173.11,food,10.72,roll
7625,9.37,955.96,food,9.95,beef
8050,9.37,51.28,furniture,2.64,cot
9758,9.37,735.95,furniture,11.28,chair
9851,9.37,142.13,furniture,8.17,chair
394,9.38,39.39,clothing,7.72,polo
1949,9.38,344.98,furniture,17.36,sofa
1976,9.38,55.29,clothing,19.37,shirt
3576,9.38,251.59,furniture,15.9,desk
4194,9.38,235.6,food,17.12,yoghurt
5188,9.38,490.74,furniture,16.36,sofa
6251,9.38,827.74,clothing,15.68,polo
6939,9.38,78.29,clothing,8.68,underwear
7232,9.38,588.86,furniture,10.34,desk
7242,9.38,741.08,furniture,0.99,shelves
7630,9.38,906.68,food,19.62,roll
8507,9.38,456.33,clothing,17.81,shirt
9792,9.38,793.74,clothing,4.48,jeans
309,9.39,183.32,furniture,17.63,shelves
673,9.39,872.83,furniture,16.22,desk
854,9.39,855.95,clothing,17.27,jeans
1756,9.39,859.12,food,11.02,beef
5110,9.39,0.57,food,10.95,beef
5440,9.39,427.01,food,11.63,rice
6130,9.39,66.83,clothing,13.64,shirt
7087,9.39,412.13,clothing,4.13,underwear
418,9.4,377.48,clothing,8.19,underwear
965,9.4,994.49,furniture,3.28,shelves
3454,9.4,230.45,furniture,11.0,sofa
4784,9.4,391.69,clothing,11.87,dress
5119,9.4,292.98,furniture,16.84,desk
9568,9.4,626.25,food,1.83,noodles
1446,9.41,514.33,clothing,7.28,jeans
2937,9.41,706.74,clothing,16.5,tie
3584,9.41,55.03,food,4.27,whey
6227,9.41,100.64,food,3.92,whey
6525,9.41,123.79,food,19.75,noodles
7540,9.41,263.62,furniture,5.38,shelves
9536,9.41,617.16,furniture,7.73,desk
526,9.42,654.4,furniture,11.39,desk
1038,9.42,163.08,furniture,0.35,cot
1965,9.42,516.21,clothing,10.86,shirt
2372,9.42,370.69,food,11.75,whey
3911,9.42,885.4,furniture,13.56,desk
4127,9.42,277.06,clothing,14.66,jeans
5148,9.42,695.96,clothing,4.18,polo
6299,9.42,758.34,food,5.37,wrap
6403,9.42,100.19,furniture,19.1,shelves
6430,9.42,938.2,furniture,0.73,desk
6473,9.42,875.78,furniture,4.25,dining table
6693,9.42,768.35,food,6.54,chicken
7268,9.42,915.85,food,3.25,sauce
7636,9.42,386.08,furniture,1.74,shelves
7662,9.42,876.11,food,7.7,roll
7805,9.42,447.25,furniture,2.94,sofa
9642,9.42,39.78,furniture,10.52,shelves
9931,9.42,172.12,food,2.94,sauce
110,9.43,2.84,furniture,10.75,cot
271,9.43,312.92,clothing,19.56,polo
360,9.43,650.37,clothing,19.86,t-shirt
7323,9.43,382.99,clothing,2.6,trousers
9203,9.43,874.98,food,5.93,wrap
9493,9.43,575.64,furniture,8.5,shelves
350,9.44,139.8,clothing,19.09,shirt
858,9.44,658.54,food,14.73,sauce
2114,9.44,867.29,clothing,9.41,skirt
3766,9.44,83.24,clothing,18.74,underwear
6876,9.44,605.74,food,5.22,sauce
7645,9.44,544.28,clothing,9.16,jeans
8223,9.44,515.67,furniture,13.68,dining table
9249,9.44,656.53,furniture,18.73,chair
9635,9.44,117.28,furniture,15.62,bed
9911,9.44,491.43,furniture,17.57,cot
130,9.45,976.84,food,19.01,roll
1598,9.45,113.35,food,10.76,rice
1897,9.45,744.37,furniture,15.19,shelves
2970,9.45,513.84,furniture,11.41,bed
3433,9.45,518.37,food,6.09,roll
6921,9.45,959.28,food,13.1,chicken
7086,9.45,36.98,furniture,12.98,sofa
7556,9.45,262.29,furniture,6.93,cot
8053,9.45,573.87,food,16.99,noodles
9337,9.45,142.39,clothing,14.83,dress
296,9.46,871.45,food,9.38,beef
611,9.46,15.45,food,5.6,quinoa
859,9.46,818.71,furniture,3.29,chair
941,9.46,565.39,clothing,9.09,dress
1256,9.46,7.76,food,3.13,sauce
2058,9.46,113.52,furniture,16.34,sofa
2420,9.46,957.63,furniture,12.83,bed
4742,9.46,692.08,clothing,14.74,underwear
5099,9.46,261.65,furniture,19.42,shelves
5538,9.46,549.4,food,3.12,rice
6886,9.46,742.88,food,3.32,yoghurt
7416,9.46,85.08,food,16.05,whey
8584,9.46,2.9,food,0.99,noodles
9521,9.46,56.32,food,4.57,whey
9735,9.46,36.06,furniture,9.97,cot
793,9.47,242.61,clothing,12.46,dress
2261,9.47,695.46,clothing,6.29,trousers
2736,9.47,307.2,furniture,17.06,shelves
2924,9.47,835.89,food,17.78,sauce
3990,9.47,446.68,food,19.05,chicken
4497,9.47,572.41,clothing,12.4,shirt
4825,9.47,987.14,furniture,5.57,cot
6894,9.47,874.99,food,4.05,ice cream
7044,9.47,234.7,food,0.24,chicken
7796,9.47,107.68,food,10.19,rice
8086,9.47,858.65,furniture,7.04,shelves
8183,9.47,291.72,food,5.42,chicken
8367,9.47,759.25,clothing,19.25,skirt
9155,9.47,992.89,furniture,16.67,chair
9725,9.47,486.65,furniture,0.92,press
420,9.48,732.18,food,2.95,yoghurt
1359,9.48,494.65,clothing,0.74,t-shirt
1484,9.48,814.81,food,17.74,wrap
1513,9.48,831.92,furniture,2.99,press
3545,9.48,415.16,clothing,14.7,dress
4571,9.48,428.7,furniture,14.46,chair
5908,9.48,840.8,furniture,19.15,press
6073,9.48,637.46,furniture,17.72,dining table
6519,9.48,758.34,furniture,1.89,shelves
6727,9.48,227.73,furniture,16.8,bed
7512,9.48,758.56,clothing,11.84,skirt
8882,9.48,878.42,clothing,0.26,dress
473,9.49,728.98,clothing,6.76,polo
525,9.49,172.54,food,12.45,wrap
683,9.49,914.37,furniture,6.49,shelves
694,9.49,733.53,furniture,6.02,sofa
1226,9.49,1.67,furniture,1.74,cot
1288,9.49,320.33,food,9.83,rice
1850,9.49,19.02,furniture,13.23,sofa
2050,9.49,78.24,clothing,13.21,t-shirt
3974,9.49,588.63,food,1.89,wrap
5632,9.49,927.57,food,10.85,noodles
164,9.5,667.91,clothing,2.66,polo
1636,9.5,921.78,clothing,4.67,t-shirt
2368,9.5,134.13,clothing,2.12,polo
5548,9.5,289.91,food,4.53,ice cream
5770,9.5,283.19,furniture,19.77,cot
5803,9.5,62.56,furniture,17.03,press
6118,9.5,604.22,clothing,9.65,jeans
8316,9.5,766.98,furniture,19.31,shelves
8677,9.5,594.37,clothing,6.56,jeans
9204,9.5,799.26,food,2.8,ice cream
9262,9.5,418.47,food,11.43,noodles
9599,9.5,270.19,food,2.54,noodles
9630,9.5,201.15,furniture,1.92,chair
108,9.51,520.11,food,14.2,ice cream
118,9.51,522.84,clothing,2.18,jeans
798,9.51,615.9,furniture,15.79,press
1091,9.51,587.36,food,12.42,wrap
1464,9.51,561.84,furniture,0.32,chair
2447,9.51,744.98,food,3.72,noodles
4047,9.51,188.96,food,9.67,sauce
4310,9.51,957.68,food,7.6,bread
5465,9.51,710.44,clothing,9.12,tie
7247,9.51,736.48,furniture,17.89,press
7353,9.51,965.46,furniture,4.23,shelves
1898,9.52,773.56,clothing,11.13,trousers
2075,9.52,663.12,clothing,2.77,tie
3447,9.52,812.06,food,11.95,noodles
8163,9.52,39.47,food,12.33,ice cream
9339,9.52,557.72,furniture,18.33,shelves
9680,9.52,325.25,clothing,6.56,socks
105,9.53,868.32,clothing,4.49,dress
